po_id,supplier_id,supplier_name,supplier_country,material_category,material_criticality,order_date,promised_delivery_date,quantity_ordered,unit_price_usd,order_value_usd,payment_terms,shipping_method,distance_km,supplier_lead_time_avg_days,supplier_otd_rate_historical_pct,supplier_active_pos_count,is_peak_season,actual_delivery_date,delay_days,goods_receipt_status,is_late
PO-2024-000263,SUP-018,PT Bumi Kemasan Lestari,Indonesia,Component,Medium,2024-05-18,2024-05-23,2334,12.48,29128.32,COD,Land,341.5,6.3,51.1,6,0,2024-05-30,7,Complete,1
PO-2024-000712,SUP-046,Supplier Generic 46,South Korea,Raw Material,Low,2024-06-14,2024-07-01,3914,5.4,21135.6,Net 30,Air,5375.7,20.8,93.5,3,0,2024-07-01,0,Complete,0
PO-2024-002419,SUP-036,Supplier Generic 36,Indonesia,Raw Material,High,2024-04-25,2024-04-27,236,19.16,4521.76,Net 30,Land,312.7,3.4,40.0,1,1,2024-04-26,-1,Complete,0
PO-2024-001478,SUP-011,Tokyo Machining Corp,China,Component,High,2024-06-22,2024-07-12,119,8.77,1043.63,Net 60,Sea,3284.1,17.8,67.1,5,0,2024-07-10,-2,Complete,0
PO-2024-000149,SUP-043,Supplier Generic 43,Japan,Component,Medium,2024-04-19,2024-05-11,2395,12.93,30967.35,Net 30,Sea,6061.6,18.0,63.2,4,1,2024-05-09,-2,Complete,0
PO-2024-002214,SUP-033,Supplier Generic 33,CHINA,Packaging,High,2024-11-05,2024-11-24,476,31.09,14798.84,Net 30,Sea,3156.5,13.3,81.7,4,1,2024-11-22,-2,Complete,0
PO-2024-000079,SUP-022,Supplier Generic 22,China,Raw Material,High,2024-11-22,2024-12-16,309,4.63,1430.67,Net 30,Sea,3945.9,17.1,99.0,1,1,2024-12-15,-1,Complete,0
PO-2024-001418,SUP-020,PT Wijaya Sparepart Utama,Germany,Packaging,Medium,2024-06-13,2024-07-05,331,15.76,5216.56,Net 60,Air,11888.6,23.3,57.9,7,0,2024-07-19,14,Complete,1
PO-2024-002186,SUP-041,Supplier Generic 41,china,Component,Medium,2024-10-06,2024-10-29,3057,5.54,16935.78,Net 60,Sea,2839.5,18.1,43.3,6,0,2024-11-10,12,Complete,1
PO-2024-000998,SUP-037,Supplier Generic 37,Indonesia,Raw Material,Medium,2024-12-25,2025-01-06,594,19.11,11351.34,Net 60,Land,328.8,9.5,88.9,7,1,2025-01-05,-1,Complete,0
PO-2024-000036,SUP-008,Shenzhen Precision Metals,South Korea,MRO,Medium,2024-02-14,2024-02-26,300,5.05,1515.0,Net 60,Air,5321.8,14.4,61.0,7,0,2024-02-25,-1,Complete,0
PO-2024-000235,SUP-005,PT Anugerah Kemasan,Indonesia,Packaging,High,2024-09-20,2024-09-24,651,30.25,19692.75,COD,Land,396.0,2.0,98.1,4,0,2024-09-23,-1,Complete,0
PO-2024-001490,SUP-040,Supplier Generic 40,Japan,Packaging,Medium,2024-08-01,2024-08-23,392,2.84,1113.28,COD,Sea,5880.0,17.0,67.4,7,0,2024-08-23,0,Complete,0
PO-2024-001669,SUP-010,Deutsche Praezisionsteile GmbH,China,Packaging,High,2024-01-29,2024-02-10,612,22.59,13825.08,Net 30,Air,3610.4,17.0,64.2,7,0,2024-02-09,-1,Complete,0
PO-2024-001274,SUP-047,Supplier Generic 47,China,Raw Material,Low,2024-04-29,2024-05-08,855,10.7,9148.5,Net 30,Air,3318.5,11.1,49.4,6,1,2024-05-05,-3,Complete,0
PO-2024-000816,SUP-001,PT Sinar Logam Jaya,South Korea,Packaging,Medium,2024-11-30,2024-12-20,169,5.72,966.68,Net 90,Sea,4400.5,18.3,85.9,9,1,2024-12-21,1,Complete,1
PO-2024-001241,SUP-027,Supplier Generic 27,China,Component,Medium,2024-01-28,2024-02-20,316,11.0,3476.0,Net 60,Sea,3535.0,20.3,50.7,1,0,2024-02-20,0,Complete,0
PO-2024-001913,SUP-031,Supplier Generic 31,USA,MRO,Medium,2024-04-21,2024-05-16,2232,17.56,39193.92,Net 60,Air,14060.7,30.5,89.8,5,1,2024-05-13,-3,Complete,0
PO-2024-000396,SUP-012,Seoul Alloy Industries, Malaysia ,Packaging,Low,2024-03-05,2024-03-20,549,9.2,5050.8,Net 30,Sea,2004.0,6.8,96.6,8,1,2024-03-17,-3,Pending,0
PO-2024-000782,SUP-040,Supplier Generic 40,Japan,Packaging,Low,2024-01-28,2024-02-09,256,4.93,1262.08,Net 60,Air,5691.6,17.0,67.4,6,0,2024-02-06,-3,Complete,0
PO-2024-002309,SUP-019,PT Teknindo Sukses Mandiri,South Korea,Raw Material,Medium,2024-03-19,2024-04-18,471,94.72,44613.12,Net 60,Sea,5398.9,24.2,59.8,7,1,2024-04-23,5,Complete,1
PO-2024-000504,SUP-023,Supplier Generic 23,India,MRO,Medium,2024-03-13,2024-03-26,2053,12.45,25559.85,Net 30,Air,4722.2,17.2,48.9,7,1,2024-03-26,0,Complete,0
PO-2024-000384,SUP-022,Supplier Generic 22,China,Component,Medium,2024-06-29,2024-07-21,719,10.36,7448.84,Net 60,Sea,3154.7,17.1,99.0,3,0,2024-07-19,-2,Complete,0
PO-2024-002365,SUP-022,Supplier Generic 22,China,Component,Low,2024-11-26,2024-12-17,557,17.88,9959.16,Net 30,Sea,2867.3,17.1,99.0,6,1,2024-12-15,-2,Pending,0
PO-2024-000905,SUP-014,Chennai Steel Works,South Korea,Component,High,2024-09-28,2024-10-26,1325,18.83,24949.75,Net 30,Sea,3836.7,22.9,73.9,6,0,2024-10-26,0,Complete,0
PO-2024-000521,SUP-001,PT Sinar Logam Jaya,South Korea,Packaging,Low,2024-09-08,2024-10-02,288,,,Net 30,Sea,4845.8,18.3,85.9,4,0,2024-10-01,-1,Complete,0
PO-2024-001230,SUP-006,PT Sumber Teknik Mandiri,India,Packaging,Medium,2024-08-07,2024-08-31,501,7.88,3947.88,,Sea,5759.5,18.0,87.2,4,0,2024-08-28,-3,Complete,0
PO-2024-001944,SUP-009,Hanoi Component Supply,Indonesia,Raw Material,Low,2024-02-07,2024-02-17,691,11.42,7891.22,Net 60,land,309.7,7.6,90.8,7,0,2024-02-15,-2,Complete,0
PO-2024-002022,SUP-010,Deutsche Praezisionsteile GmbH,China,Raw Material,High,2024-08-16,2024-08-30,431,18.15,7822.65,Net 60,Air,3352.3,17.0,64.2,12,0,2024-09-01,2,Complete,1
PO-2024-000760,SUP-016,PT Cahaya Logistik Industri,Indonesia,Component,High,2024-10-13,2024-10-20,9667,32.28,312050.76,Net 30,Courier,346.9,10.2,67.7,5,0,2024-10-19,-1,Complete,0
PO-2024-001368,SUP-034,Supplier Generic 34,China,Component,Medium,2024-11-08,2024-11-22,538,17.46,9393.48,COD,Air,2913.3,17.8,81.6,8,1,2024-11-22,0,Complete,0
PO-2024-000190,SUP-036,Supplier Generic 36,Indonesia,Raw Material,High,2024-11-17,2024-11-19,291,16.46,4789.86,COD,Land,286.7,3.4,40.0,7,1,2024-11-28,9,Complete,1
PO-2024-000664,SUP-028,Supplier Generic 28,Indonesia,Component,Medium,2024-08-03,2024-08-10,264,16.53,4363.92,Net 60,Land,349.4,4.4,83.4,1,0,2024-08-08,-2,Complete,0
PO-2024-000575,SUP-012,Seoul Alloy Industries, Malaysia ,Raw Material,Medium,2024-07-12,2024-07-17,190,8.4,1596.0,Net 30,Air,1758.0,6.8,96.6,1,0,2024-07-17,0,Complete,0
PO-2024-001851,SUP-041,Supplier Generic 41,China,Component,Medium,2024-05-22,2024-06-07,1733,35.59,61677.47,Net 60,Air,3301.0,18.1,43.3,6,0,2024-06-06,-1,Complete,0
PO-2024-000316,SUP-009,Hanoi Component Supply,Indonesia,Packaging,Low,2024-06-30,2024-07-02,561,,,Net 60,Courier,340.3,7.6,90.8,6,0,2024-07-02,0,Complete,0
PO-2024-000743,SUP-014,Chennai Steel Works,South Korea,MRO,Medium,2024-01-29,2024-02-18,525,4.28,2247.0,Net 90,Air,5178.9,22.9,73.9,6,0,2024-02-17,-1,Complete,0
PO-2024-001691,SUP-019,PT Teknindo Sukses Mandiri,south korea,MRO,Low,2024-07-28,2024-08-28,449,124.33,55824.17,Net 90,Sea,5550.3,24.2,59.8,6,0,2024-08-27,-1,Complete,0
PO-2024-002348,SUP-007,Global Parts Co.,USA,Component,High,2024-12-20,2025-01-27,2544,4.75,12084.0,Net 30,Sea,16595.9,30.2,59.5,6,1,2025-02-05,9,Complete,1
PO-2024-000787,SUP-012,Seoul Alloy Industries,Malaysia,Raw Material,Medium,2024-06-28,2024-07-11,73,,,Net 30,Sea,2061.7,6.8,96.6,4,0,2024-07-09,-2,Complete,0
PO-2024-000962,SUP-021,Supplier Generic 21,USA,MRO,High,2024-12-21,2025-01-19,409,6.07,2482.63,Net 30,sea,15886.6,27.5,76.2,3,1,2025-01-19,0,Complete,0
PO-2024-001801,SUP-035,Supplier Generic 35,China,Component,Low,2024-08-19,2024-09-08,561,15.38,8628.18,Net 60,Sea,2969.8,14.5,80.7,6,0,2024-09-06,-2,Complete,0
PO-2024-001970,SUP-025,Supplier Generic 25,South Korea,Component,High,2024-12-23,2025-01-19,721,3.04,2191.84,COD,Sea,4404.7,22.0,76.1,2,1,2025-01-19,0,Complete,0
PO-2024-000667,SUP-018,PT Bumi Kemasan Lestari,Indonesia,Raw Material,High,2024-11-15,2024-11-17,1802,103.95,187317.9,COD,Courier,458.5,6.3,51.1,11,1,2024-11-24,7,Complete,1
PO-2024-000257,SUP-024,Supplier Generic 24,Thailand,Component,Low,2024-08-16,2024-08-30,568,10.07,5719.76,Net 30,Sea,2162.4,11.9,,3,0,2024-08-27,-3,Complete,0
PO-2024-001968,SUP-041,Supplier Generic 41,china,Packaging,Medium,2024-01-18,2024-02-03,225,72.77,16373.25,Net 30,Air,2892.2,18.1,43.3,3,0,2024-02-01,-2,Complete,0
PO-2024-001213,SUP-010,Deutsche Praezisionsteile GmbH,China,Packaging,Low,2024-12-31,2025-01-29,424,24.7,10472.8,Net 30,Sea,3278.9,17.0,64.2,5,1,2025-01-27,-2,Complete,0
PO-2024-001267,SUP-003,PT Baja Presisi Indonesia,Thailand,Component,Medium,2024-08-01,2024-08-13,1719,4.82,8285.58,Net 30,Air,1759.6,14.9,78.5,14,0,2024-08-12,-1,Complete,0
PO-2024-000683,SUP-002,PT Mitra Komponen Nusantara,China,Packaging,High,2024-07-04,2024-07-22,438,31.92,13980.96,Net 30,Air,3800.5,18.5,59.4,5,0,2024-07-19,-3,Complete,0
PO-2024-000689,SUP-009,Hanoi Component Supply,Indonesia,Component,High,2024-06-09,2024-06-15,940,4.17,3919.8,Net 60,Courier,341.6,7.6,90.8,8,0,2024-06-14,-1,Complete,0
PO-2024-000864,SUP-031,Supplier Generic 31,USA,Component,Medium,2024-09-06,2024-10-14,498,14.37,7156.26,Net 30,Sea ,16957.9,30.5,89.8,4,0,2024-10-11,-3,Complete,0
PO-2024-000915,SUP-029,Supplier Generic 29,Indonesia,Component,Medium,2024-10-13,2024-10-19,424,12.07,5117.68,Net 30,Courier,328.0,8.5,40.0,5,0,2024-10-19,0,Complete,0
PO-2024-000100,SUP-042,Supplier Generic 42,south korea,Packaging,Low,2024-01-12,2024-02-03,370,12.1,4477.0,Net 90,Sea,4883.7,15.4,64.2,7,0,2024-02-02,-1,Complete,0
PO-2024-000923,SUP-010,Deutsche Praezisionsteile GmbH,China,Packaging,Low,2024-03-23,2024-04-08,632,18.49,11685.68,Net 60,Air,3247.8,17.0,64.2,3,1,2024-04-18,10,Complete,1
PO-2024-001547,SUP-002,PT Mitra Komponen Nusantara,China,Component,Medium,2024-03-11,2024-04-04,1567,35.5,55628.5,Net 30,Sea,3340.3,18.5,59.4,6,1,2024-04-18,14,Complete,1
PO-2024-001688,SUP-028,Supplier Generic 28,Indonesia,Component,High,2024-06-25,2024-06-28,1569,3.83,6009.27,Net 30,Land,361.1,4.4,83.4,5,0,2024-06-25,-3,Complete,0
PO-2024-000721,SUP-022,Supplier Generic 22, China ,Raw Material,Medium,2024-10-04,2024-10-24,1078,8.84,9529.52,Net 30,Sea,3179.7,17.1,99.0,2,0,2024-10-21,-3,Complete,0
PO-2024-000437,SUP-022,Supplier Generic 22,China,Component,Low,2024-01-25,2024-02-15,1303,20.36,26529.08,Net 30,Sea,3693.3,17.1,99.0,4,0,2024-02-15,0,Complete,0
PO-2024-000741,SUP-050,Supplier Generic 50,Indonesia,Packaging,Medium,2024-06-19,2024-06-25,1218,,,Net 30,Courier,381.4,6.2,78.9,2,0,2024-06-23,-2,Complete,0
PO-2024-002158,SUP-011,Tokyo Machining Corp,China,MRO,High,2024-12-23,2025-01-16,135,4.63,625.05,Net 60,Sea,2766.8,17.8,67.1,6,1,2025-01-21,5,Complete,1
PO-2024-000517,SUP-049,Supplier Generic 49,Japan,Component,Low,2024-06-09,2024-07-02,316,38.32,12109.12,Net 60,Sea,5810.1,20.2,40.0,9,0,2024-07-14,12,Complete,1
PO-2024-000820,SUP-002,PT Mitra Komponen Nusantara,China,Raw Material,High,2024-06-11,2024-06-27,931,9.91,9226.21,Net 60,Air,2445.5,18.5,59.4,3,0,2024-07-08,11,Complete,1
PO-2024-002340,SUP-024,Supplier Generic 24,Thailand,Packaging,High,2024-08-27,2024-09-03,2896,3.4,9846.4,Net 90,Air,2250.4,11.9,99.0,5,0,2024-09-03,0,Complete,0
PO-2024-001117,SUP-030,Supplier Generic 30,Japan,Packaging,Low,2024-07-05,2024-08-02,88753,,,Net 90,Sea,6509.9,22.3,78.3,5,0,2024-07-31,-2,Complete,0
PO-2024-000157,SUP-006,PT Sumber Teknik Mandiri,India,Raw Material,Low,2024-03-18,2024-04-10,254,15.9,4038.6,COD,Sea,3920.9,18.0,87.2,4,1,2024-04-13,3,Complete,1
PO-2024-002048,SUP-002,PT Mitra Komponen Nusantara,China,Raw Material,Medium,2024-07-09,2024-08-04,1400,5.92,8288.0,Net 30,Sea,3916.9,18.5,59.4,8,0,2024-08-04,0,Complete,0
PO-2024-000420,SUP-003,PT Baja Presisi Indonesia,Thailand,Raw Material,High,2024-03-01,2024-03-19,377,20.16,7600.32,Net 30,Sea,2348.1,14.9,78.5,1,1,2024-03-17,-2,Complete,0
PO-2024-000832,SUP-043,Supplier Generic 43,japan,Packaging,High,2024-11-26,2024-12-19,482,18.03,8690.46,Net 30,Sea,6630.9,18.0,63.2,9,1,2024-12-22,3,Complete,1
PO-2024-001359,SUP-035,Supplier Generic 35,China,Raw Material,Medium,2024-02-15,2024-03-03,633,3.31,2095.23,Net 30,Sea,3597.3,14.5,80.7,2,0,2024-03-06,3,Complete,1
PO-2024-000778,SUP-017,PT Prima Rekayasa Komponen,Vietnam,MRO,Low,2024-11-06,2024-12-01,108,12.36,1334.88,Net 60,Sea,2286.6,19.5,65.3,10,1,2024-11-29,-2,Complete,0
PO-2024-002184,SUP-011,Tokyo Machining Corp,China,Component,Medium,2024-05-31,2024-06-17,122,16.07,1960.54,Net 30,Air,3974.4,17.8,67.1,9,0,2024-06-19,2,Complete,1
PO-2024-001893,SUP-027,Supplier Generic 27,China,Packaging,Medium,2024-03-14,2024-04-06,381,11.38,4335.78,Net 30,Sea,3168.7,20.3,50.7,5,1,2024-04-18,12,Complete,1
PO-2024-002201,SUP-032,Supplier Generic 32,India,Component,Low,2024-10-17,2024-11-10,191,4.85,926.35,Net 30,Sea,4462.6,19.2,90.1,6,0,2024-11-08,-2,Complete,0
PO-2024-002101,SUP-034,Supplier Generic 34,China,Raw Material,Low,2024-05-19,2024-06-10,7073,8.56,60544.88,Net 90,Sea,3700.9,17.8,81.6,3,0,2024-06-09,-1,Complete,0
PO-2024-001926,SUP-025,Supplier Generic 25,South Korea,Component,Medium,2024-05-09,2024-06-02,692,6.21,4297.32,Net 30,Sea,5964.0,22.0,76.1,3,0,2024-06-02,0,Complete,0
PO-2024-001225,SUP-009,Hanoi Component Supply,Indonesia,Component,Low,2024-09-16,2024-09-28,1058,1.88,1989.04,Net 30,Land,297.0,7.6,90.8,4,0,2024-09-27,-1,Complete,0
PO-2024-000350,SUP-020,PT Wijaya Sparepart Utama,Germany,Raw Material,Low,2024-01-25,2024-02-22,2386,3.89,9281.54,Net 30,Sea,13390.6,23.3,57.9,7,0,2024-02-21,-1,Complete,0
PO-2024-001920,SUP-002,PT Mitra Komponen Nusantara,China,MRO,Low,2024-03-03,2024-03-18,3803,16.45,62559.35,Net 60,Air,2590.6,18.5,59.4,7,1,2024-03-20,2,Complete,1
PO-2024-001057,SUP-019,PT Teknindo Sukses Mandiri,South Korea,Component,Low,2024-11-10,2024-12-09,1189,10.38,12341.82,Net 60,Sea,5260.3,24.2,59.8,10,1,2024-12-06,-3,Complete,0
PO-2024-000319,SUP-004,PT Karya Plastik Sejahtera,Japan,Raw Material,Medium,2024-12-31,2025-01-22,167,6.04,1008.68,COD,Sea,5681.1,18.9,59.3,5,1,2025-01-20,-2,Complete,0
PO-2024-001638,SUP-024,Supplier Generic 24,Thailand,Packaging,Low,2024-01-30,2024-02-15,752,13.89,10445.28,Net 30,Sea,2386.9,11.9,99.0,3,0,2024-02-15,0,Complete,0
PO-2024-000544,SUP-041,Supplier Generic 41,China,Component,Medium,2024-01-18,2024-02-11,705,6.0,4230.0,Net 60,Sea,3384.3,18.1,43.3,9,0,2024-02-19,8,Complete,1
PO-2024-001887,SUP-040,Supplier Generic 40,Japan,Packaging,Medium,2024-07-28,2024-08-22,1052,20.5,21566.0,Net 60,Sea,5287.2,17.0,67.4,9,0,2024-08-20,-2,Complete,0
PO-2024-002382,SUP-016,PT Cahaya Logistik Industri,Indonesia,Packaging,Low,2024-07-14,2024-07-23,762,12.67,9654.54,Net 30,Land,365.9,10.2,67.7,7,0,2024-07-22,-1,Complete,0
PO-2024-000494,SUP-049,Supplier Generic 49,Japan,MRO,Low,2024-11-27,2024-12-22,1760,37.29,65630.4,Net 60,Sea,6046.8,20.2,40.0,4,1,2024-12-22,0,Complete,0
PO-2024-002418,SUP-005,PT Anugerah Kemasan,Indonesia,Raw Material,Medium,2024-05-19,2024-05-21,433,18.36,7949.88,COD,Land,388.2,2.0,98.1,6,0,2024-05-21,0,Complete,0
PO-2024-002001,SUP-022,Supplier Generic 22,China,Component,Low,2024-04-05,2024-04-23,845,12.28,10376.6,Net 90,Sea,3653.2,17.1,99.0,4,1,2024-04-22,-1,Complete,0
PO-2024-000724,SUP-048,Supplier Generic 48,Indonesia,Raw Material,Medium,2024-01-01,2024-01-08,838,10.04,8413.52,Net 60,Land,385.1,5.9,96.4,5,0,2024-01-05,-3,Complete,0
PO-2024-000181,SUP-026,Supplier Generic 26,Indonesia,Component,Low,2024-09-24,2024-09-26,1186,18.51,21952.86,Net 30,Land,311.5,2.0,83.4,2,0,2024-09-24,-2,Complete,0
PO-2024-002280,SUP-032,Supplier Generic 32,India,Raw Material,High,2024-08-30,2024-09-14,837,5.76,4821.12,Net 60,Air,5776.2,19.2,90.1,4,0,2024-09-14,0,Complete,0
PO-2024-000245,SUP-008,Shenzhen Precision Metals,south korea,Raw Material,Medium,2024-01-04,2024-01-21,120,10.83,1299.6,Net 90,Sea,5519.1,14.4,61.0,8,0,2024-01-20,-1,Complete,0
PO-2024-000167,SUP-023,Supplier Generic 23,India,Raw Material,Low,2024-05-25,2024-06-15,4870,8.69,42320.3,Net 90,Sea,4667.0,17.2,48.9,6,0,2024-06-16,1,Complete,1
PO-2024-001299,SUP-033,Supplier Generic 33,China,Raw Material,Medium,2024-04-16,2024-04-29,1099,2.6,2857.4,Net 90,Air,2883.1,13.3,,5,1,2024-05-02,3,Complete,1
PO-2024-000393,SUP-048,Supplier Generic 48,Indonesia,Packaging,Low,2024-07-22,2024-07-30,663,58.93,39070.59,Net 60,Land,325.5,5.9,96.4,4,0,2024-07-30,0,Complete,0
PO-2024-001245,SUP-042,Supplier Generic 42,South Korea,Component,Medium,2024-10-05,2024-10-26,1140,4.38,4993.2,Net 90,Sea,4539.0,15.4,,2,0,2024-10-26,0,Complete,0
PO-2024-002194,SUP-018,PT Bumi Kemasan Lestari,Indonesia,MRO,High,2024-06-16,2024-06-23,83,8.91,739.53,Net 60,Courier,359.5,6.3,51.1,5,0,2024-06-23,0,Complete,0
PO-2024-000941,SUP-043,Supplier Generic 43,Japan,Packaging,Medium,2024-12-16,2025-01-06,615,7.74,4760.1,Net 30,sea,6718.8,18.0,63.2,5,1,2025-01-18,12,Complete,1
PO-2024-000747,SUP-003,PT Baja Presisi Indonesia,Thailand,Packaging,High,2024-03-14,2024-04-02,312,10.61,3310.32,Net 60,Sea,2107.0,14.9,78.5,1,1,2024-04-13,11,Complete,1
PO-2024-001181,SUP-029,Supplier Generic 29,Indonesia,Component,Low,2024-05-11,2024-05-18,251,6.48,1626.48,Net 30,Courier,274.1,8.5,40.0,2,0,2024-05-22,4,Complete,1
PO-2024-002125,SUP-022,Supplier Generic 22,China,Component,Medium,2024-05-24,2024-06-17,643,7.08,4552.44,COD,Sea,2560.5,17.1,99.0,6,0,2024-06-29,12,Complete,1
PO-2024-001663,SUP-050,Supplier Generic 50,Indonesia,MRO,Medium,2024-12-23,2024-12-30,10258,20.91,214494.78,Net 60,Courier,391.4,6.2,78.9,9,1,2024-12-28,-2,Complete,0
PO-2024-002192,SUP-048,Supplier Generic 48,Indonesia,Packaging,Low,2024-02-24,2024-03-05,2137,30.31,64772.47,COD,Land,329.2,5.9,96.4,5,0,2024-03-04,-1,Complete,0
PO-2024-000381,SUP-042,Supplier Generic 42,South Korea,Component,Medium,2024-10-16,2024-11-06,1382,15.36,21227.52,Net 30,Sea,5300.8,15.4,64.2,10,0,2024-11-04,-2,Complete,0
PO-2024-001604,SUP-039,Supplier Generic 39,Indonesia,Packaging,High,2024-05-04,2024-05-06,1140,5.26,5996.4,Net 30,Land,354.2,2.9,79.9,2,0,2024-05-03,-3,Complete,0
PO-2024-002393,SUP-046,Supplier Generic 46, South Korea ,Raw Material,Low,2024-09-26,2024-10-23,201,13.88,2789.88,COD,Sea,4956.2,20.8,93.5,3,0,2024-10-20,-3,Complete,0
PO-2024-001092,SUP-025,Supplier Generic 25,SOUTH KOREA,MRO,Low,2024-04-16,2024-05-16,1030,39.2,40376.0,Net 90,Sea,5663.7,22.0,76.1,3,1,2024-05-16,0,Complete,0
PO-2024-000022,SUP-017,PT Prima Rekayasa Komponen,Vietnam,Component,Medium,2024-09-05,2024-10-01,738,47.34,34936.92,Net 60,Sea,2251.5,19.5,65.3,1,0,2024-09-28,-3,Complete,0
PO-2024-002193,SUP-007,Global Parts Co.,usa,Component,Medium,2024-02-07,2024-03-12,341,9.28,3164.48,Net 30,Sea,17013.5,30.2,59.5,10,0,2024-03-09,-3,Complete,0
PO-2024-000188,SUP-045,Supplier Generic 45,South Korea,Component,Low,2024-08-23,2024-09-21,1017,6.35,6457.95,Net 30,Sea,5357.1,22.5,72.4,4,0,2024-09-19,-2,Complete,0
PO-2024-002460,SUP-028,Supplier Generic 28,Indonesia,MRO,Low,2024-10-26,2024-10-29,769,7.52,5782.88,Net 90,Land,322.6,4.4,83.4,4,0,2024-10-27,-2,Complete,0
PO-2024-001015,SUP-039,Supplier Generic 39,Indonesia,Raw Material,Medium,2024-09-07,2024-09-12,442,6.45,2850.9,Net 60,Land,385.4,2.9,79.9,5,0,2024-09-11,-1,Complete,0
PO-2024-001752,SUP-034,Supplier Generic 34,CHINA,Packaging,Medium,2024-06-16,2024-07-10,1079,17.81,19216.99,Net 60,Sea,3171.1,17.8,81.6,4,0,2024-07-07,-3,Complete,0
PO-2024-000171,SUP-003,PT Baja Presisi Indonesia,Thailand,Raw Material,Medium,2024-06-21,2024-07-01,356,7.41,2637.96,Net 90,Air,2057.2,14.9,78.5,10,0,2024-06-30,-1,Complete,0
PO-2024-001372,SUP-034,Supplier Generic 34,China,MRO,Low,2024-06-12,2024-06-25,217,10.28,2230.76,COD,Air,3107.0,17.8,81.6,5,0,2024-06-22,-3,Complete,0
PO-2024-001854,SUP-047,Supplier Generic 47,China,MRO,Low,2024-12-01,2024-12-15,989,12.46,12322.94,Net 30,Sea,3059.0,11.1,49.4,2,1,2024-12-14,-1,Pending,0
PO-2024-000010,SUP-006,PT Sumber Teknik Mandiri,India,Raw Material,Medium,2024-05-14,2024-06-04,910,8.22,7480.2,Net 90,Sea,5446.4,18.0,87.2,7,0,2024-06-03,-1,Complete,0
PO-2024-001665,SUP-009,Hanoi Component Supply,Indonesia,Raw Material,Medium,2024-09-02,2024-09-07,58,52.5,3045.0,Net 60,Courier,342.2,7.6,90.8,3,0,2024-09-07,0,Complete,0
PO-2024-002228,SUP-010,Deutsche Praezisionsteile GmbH,China,Raw Material,Medium,2024-08-23,2024-09-15,93,3.14,292.02,Net 30,Sea,3214.6,17.0,64.2,7,0,2024-09-12,-3,Complete,0
PO-2024-000827,SUP-005,PT Anugerah Kemasan,Indonesia,MRO,High,2024-02-04,2024-02-06,3825,36.72,140454.0,Net 30,Land,401.3,2.0,98.1,9,0,2024-02-06,0,Complete,0
PO-2024-001239,SUP-049,Supplier Generic 49,Japan,Packaging,Medium,2024-05-03,2024-05-23,3128,2.92,9133.76,COD,air,6033.2,20.2,40.0,9,0,2024-05-20,-3,Complete,0
PO-2024-001977,SUP-046,Supplier Generic 46,south korea,Component,Medium,2024-06-30,2024-07-25,1069,8.64,9236.16,Net 60,Sea,4890.7,20.8,93.5,4,0,2024-07-25,0,Complete,0
PO-2024-001712,SUP-020,PT Wijaya Sparepart Utama,Germany,Component,Medium,2024-12-20,2025-01-15,224,10.82,2423.68,,Sea,11862.6,23.3,57.9,3,1,2025-01-28,13,Complete,1
PO-2024-000285,SUP-041,Supplier Generic 41,China,Packaging,Medium,2024-06-02,2024-06-26,299,19.69,5887.31,Net 30,Sea,3179.5,18.1,43.3,10,0,2024-06-26,0,Complete,0
PO-2024-000617,SUP-022,Supplier Generic 22,China,Component,Low,2024-03-24,2024-04-19,141,59.64,8409.24,Net 30,Sea,2989.9,17.1,99.0,2,1,2024-04-17,-2,Complete,0
PO-2024-001395,SUP-015,KL Electronic Parts,China,Raw Material,Low,2024-10-19,2024-11-15,658,6.78,4461.24,Net 90,Sea,3667.5,19.7,79.7,5,0,2024-11-14,-1,Complete,0
PO-2024-002247,SUP-049,Supplier Generic 49, Japan ,Component,Low,2024-08-15,2024-09-04,1979,57.05,112901.95,Net 60,Air,6774.7,20.2,40.0,5,0,2024-09-13,9,Complete,1
PO-2024-002166,SUP-012,Seoul Alloy Industries,Malaysia,Raw Material,Medium,2024-08-06,2024-08-19,814,12.64,10288.96,Net 30,Sea,1916.0,6.8,96.6,7,0,2024-08-16,-3,Complete,0
PO-2024-000474,SUP-001,PT Sinar Logam Jaya,South Korea,Packaging,High,2024-05-08,2024-06-01,1831,15.08,27611.48,,sea,4776.5,18.3,85.9,4,0,2024-05-30,-2,Complete,0
PO-2024-000140,SUP-043,Supplier Generic 43,Japan,Component,Low,2024-04-29,2024-05-22,232,7.48,1735.36,Net 60,Sea,6602.1,18.0,63.2,5,1,2024-05-19,-3,Complete,0
PO-2024-002147,SUP-042,Supplier Generic 42,South Korea,Component,High,2024-12-05,2024-12-25,301,44.69,13451.69,Net 30,Sea,4636.8,15.4,64.2,7,1,2024-12-22,-3,Complete,0
PO-2024-001190,SUP-013,Bangkok Packaging Solutions,Germany,Raw Material,Low,2024-11-15,2024-12-13,2652,32.23,85473.96,Net 60,Sea,11707.5,21.0,53.4,4,1,2024-12-11,-2,Complete,0
PO-2024-001251,SUP-019,PT Teknindo Sukses Mandiri,South Korea,Packaging,Medium,2024-04-16,2024-05-13,1155,13.29,15349.95,Net 30,Sea,5897.8,24.2,59.8,9,1,2024-05-26,13,Complete,1
